,source,road,direction,f_system,urban_rural,class,miles,year,month_day,interval,day_string,date_time,travel_time_minutes,baseline_mean_TT,percent_change,impact_present,impact_subtype,corridor_response,impact_type,reference_period
115,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/05,19:00,Friday,2019-07-05 19:00:00,4.249999999999999,3.9549999999999996,7.458912768647269,no,None,None,None,06/2019
116,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/05,20:00,Friday,2019-07-05 20:00:00,3.9799999999999995,3.9675,0.3150598613736543,no,None,None,None,06/2019
117,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/05,21:00,Friday,2019-07-05 21:00:00,4.06,4.109999999999999,-1.216545012165446,no,None,None,None,06/2019
118,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/05,22:00,Friday,2019-07-05 22:00:00,4.03,4.005,0.6242197253433297,no,None,None,None,06/2019
119,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/05,23:00,Friday,2019-07-05 23:00:00,4.069999999999999,4.0024999999999995,1.686445971267955,no,None,None,None,06/2019
120,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/06,00:00,Saturday,2019-07-06 00:00:00,3.9499999999999997,4.004,-1.3486513486513445,no,None,None,None,06/2019
121,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/06,01:00,Saturday,2019-07-06 01:00:00,4.03,3.996,0.8508508508508572,no,None,None,None,06/2019
122,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/06,02:00,Saturday,2019-07-06 02:00:00,3.86,3.9899999999999998,-3.258145363408519,no,None,None,None,06/2019
123,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/06,03:00,Saturday,2019-07-06 03:00:00,3.9499999999999997,3.95,-1.1242764806330698e-14,no,None,None,None,06/2019
124,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/06,04:00,Saturday,2019-07-06 04:00:00,3.84,3.8979999999999997,-1.487942534633141,no,None,None,None,06/2019
125,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/06,05:00,Saturday,2019-07-06 05:00:00,3.7499999999999996,3.85,-2.597402597402611,no,None,None,None,06/2019
126,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/06,06:00,Saturday,2019-07-06 06:00:00,3.7499999999999996,3.804,-1.4195583596214583,no,None,None,None,06/2019
127,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/06,07:00,Saturday,2019-07-06 07:00:00,3.81,3.8259999999999996,-0.4181913225300463,no,None,None,None,06/2019
128,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/06,08:00,Saturday,2019-07-06 08:00:00,3.8099999999999996,3.9059999999999997,-2.4577572964669763,no,None,None,None,06/2019
129,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/06,09:00,Saturday,2019-07-06 09:00:00,3.86,3.874,-0.361383582860099,no,None,None,None,06/2019
130,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/06,10:00,Saturday,2019-07-06 10:00:00,3.79,3.902,-2.8703229113275266,no,None,None,None,06/2019
131,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/06,11:00,Saturday,2019-07-06 11:00:00,3.8299999999999996,3.9219999999999997,-2.3457419683834804,no,None,None,None,06/2019
132,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/06,12:00,Saturday,2019-07-06 12:00:00,3.86,3.9219999999999997,-1.5808261091279918,no,None,None,None,06/2019
133,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/06,13:00,Saturday,2019-07-06 13:00:00,3.85,4.01,-3.9900249376558534,no,None,None,None,06/2019
134,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/06,14:00,Saturday,2019-07-06 14:00:00,3.98,5.279999999999999,-24.621212121212114,no,None,None,None,06/2019
135,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/06,15:00,Saturday,2019-07-06 15:00:00,3.95,4.7700000000000005,-17.190775681341723,no,None,None,None,06/2019
136,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/06,16:00,Saturday,2019-07-06 16:00:00,3.9099999999999997,4.486,-12.839946500222919,no,None,None,None,06/2019
137,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/06,17:00,Saturday,2019-07-06 17:00:00,3.91,4.138,-5.509908168197191,no,None,None,None,06/2019
138,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/06,18:00,Saturday,2019-07-06 18:00:00,3.9099999999999997,4.061999999999999,-3.74199901526341,no,None,None,None,06/2019
139,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/06,19:00,Saturday,2019-07-06 19:00:00,3.82,4.0200000000000005,-4.975124378109467,no,None,None,None,06/2019
140,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/06,20:00,Saturday,2019-07-06 20:00:00,3.86,3.9539999999999997,-2.3773394031360615,no,None,None,None,06/2019
141,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/06,21:00,Saturday,2019-07-06 21:00:00,3.94,4.064,-3.0511811023622073,no,None,None,None,06/2019
142,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/06,22:00,Saturday,2019-07-06 22:00:00,3.9,4.040000000000001,-3.4653465346534897,no,None,None,None,06/2019
143,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/06,23:00,Saturday,2019-07-06 23:00:00,3.9099999999999997,4.013999999999999,-2.5909317389137936,no,None,None,None,06/2019
144,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/07,00:00,Sunday,2019-07-07 00:00:00,3.9099999999999997,4.101999999999999,-4.680643588493412,no,None,None,None,06/2019
145,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/07,01:00,Sunday,2019-07-07 01:00:00,3.83,4.028,-4.915590863952322,no,None,None,None,06/2019
146,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/07,02:00,Sunday,2019-07-07 02:00:00,3.7999999999999994,3.938,-3.504316912138161,no,None,None,None,06/2019
147,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/07,03:00,Sunday,2019-07-07 03:00:00,3.87,3.9659999999999997,-2.4205748865355434,no,None,None,None,06/2019
148,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/07,04:00,Sunday,2019-07-07 04:00:00,3.84,3.9159999999999995,-1.9407558733401338,no,None,None,None,06/2019
149,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/07,05:00,Sunday,2019-07-07 05:00:00,3.7499999999999996,3.846,-2.496099843993773,no,None,None,None,06/2019
150,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/07,06:00,Sunday,2019-07-07 06:00:00,3.71,3.832,-3.183716075156574,no,None,None,None,06/2019
151,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/07,07:00,Sunday,2019-07-07 07:00:00,3.77,3.79,-0.5277044854881272,no,None,None,None,06/2019
152,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/07,08:00,Sunday,2019-07-07 08:00:00,3.7399999999999998,3.8,-1.578947368421054,no,None,None,None,06/2019
153,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/07,09:00,Sunday,2019-07-07 09:00:00,3.8,3.842,-1.0931806350858995,no,None,None,None,06/2019
154,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/07,10:00,Sunday,2019-07-07 10:00:00,3.78,3.864,-2.173913043478263,no,None,None,None,06/2019
155,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/07,11:00,Sunday,2019-07-07 11:00:00,3.82,3.872,-1.3429752066115714,no,None,None,None,06/2019
156,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/07,12:00,Sunday,2019-07-07 12:00:00,3.82,3.9120000000000004,-2.351738241308807,no,None,None,None,06/2019
157,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/07,13:00,Sunday,2019-07-07 13:00:00,3.88,3.9200000000000004,-1.0204081632653181,no,None,None,None,06/2019
158,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/07,14:00,Sunday,2019-07-07 14:00:00,3.89,3.9939999999999998,-2.6039058587881736,no,None,None,None,06/2019
159,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/07,15:00,Sunday,2019-07-07 15:00:00,3.91,3.928,-0.45824847250508643,no,None,None,None,06/2019
160,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/07,16:00,Sunday,2019-07-07 16:00:00,3.9800000000000004,3.9859999999999998,-0.15052684395382188,no,None,None,None,06/2019
161,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/07,17:00,Sunday,2019-07-07 17:00:00,3.9200000000000004,3.9579999999999993,-0.9600808489135656,no,None,None,None,06/2019
162,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/07,18:00,Sunday,2019-07-07 18:00:00,3.78,4.004,-5.594405594405589,no,None,None,None,06/2019
163,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/07,19:00,Sunday,2019-07-07 19:00:00,3.82,3.908,-2.2517911975435028,no,None,None,None,06/2019
164,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/07,20:00,Sunday,2019-07-07 20:00:00,3.82,3.9200000000000004,-2.5510204081632786,yes,Paving operations,Partial closure,work zone,06/2019
165,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/07,21:00,Sunday,2019-07-07 21:00:00,3.9499999999999997,3.976,-0.6539235412474911,yes,Paving operations,Partial closure,work zone,06/2019
166,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/07,22:00,Sunday,2019-07-07 22:00:00,3.8699999999999997,3.9519999999999995,-2.0748987854250975,yes,Paving operations,Partial closure,work zone,06/2019
167,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/07,23:00,Sunday,2019-07-07 23:00:00,3.8800000000000003,3.9579999999999997,-1.9706922688226227,yes,Paving operations,Partial closure,work zone,06/2019
168,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/08,00:00,Monday,2019-07-08 00:00:00,3.9299999999999997,4.295,-8.498253783469154,yes,Paving operations,Partial closure,work zone,06/2019
169,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/08,01:00,Monday,2019-07-08 01:00:00,3.9699999999999998,4.425,-10.282485875706216,yes,Paving operations,Partial closure,work zone,06/2019
170,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/08,02:00,Monday,2019-07-08 02:00:00,3.98,4.055,-1.8495684340320526,yes,Paving operations,Partial closure,work zone,06/2019
171,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/08,03:00,Monday,2019-07-08 03:00:00,3.79,3.9524999999999997,-4.1113219481340835,yes,Paving operations,Partial closure,work zone,06/2019
172,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/08,04:00,Monday,2019-07-08 04:00:00,3.7800000000000002,3.8699999999999997,-2.3255813953488222,yes,Paving operations,Partial closure,work zone,06/2019
173,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/08,05:00,Monday,2019-07-08 05:00:00,3.77,3.8125,-1.1147540983606552,yes,Paving operations,Partial closure,work zone,06/2019
174,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/08,06:00,Monday,2019-07-08 06:00:00,3.79,3.8475,-1.494476933073427,yes,Paving operations,Partial closure,work zone,06/2019
175,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/08,07:00,Monday,2019-07-08 07:00:00,3.8800000000000003,3.9124999999999996,-0.8306709265175541,no,None,None,None,06/2019
176,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/08,08:00,Monday,2019-07-08 08:00:00,3.8800000000000003,3.8925,-0.3211303789338403,no,None,None,None,06/2019
177,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/08,09:00,Monday,2019-07-08 09:00:00,3.9400000000000004,3.9275,0.3182686187141993,no,None,None,None,06/2019
178,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/08,10:00,Monday,2019-07-08 10:00:00,3.89,3.9400000000000004,-1.2690355329949305,no,None,None,None,06/2019
179,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/08,11:00,Monday,2019-07-08 11:00:00,3.96,3.97,-0.25188916876574885,no,None,None,None,06/2019
180,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/08,12:00,Monday,2019-07-08 12:00:00,3.96,4.005000000000001,-1.1235955056179978,no,None,None,None,06/2019
181,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/08,13:00,Monday,2019-07-08 13:00:00,3.99,4.0225,-0.8079552517091299,no,None,None,None,06/2019
182,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/08,14:00,Monday,2019-07-08 14:00:00,4.03,4.057499999999999,-0.6777572396795805,no,None,None,None,06/2019
183,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/08,15:00,Monday,2019-07-08 15:00:00,4.139999999999999,4.2349999999999985,-2.24321133412042,no,None,None,None,06/2019
184,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/08,16:00,Monday,2019-07-08 16:00:00,4.91,4.7325,3.7506603275224557,no,None,None,None,06/2019
185,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/08,17:00,Monday,2019-07-08 17:00:00,5.27,5.890000000000001,-10.526315789473701,no,None,None,None,06/2019
186,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/08,18:00,Monday,2019-07-08 18:00:00,4.57,4.4875,1.8384401114206232,no,None,None,None,06/2019
187,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/08,19:00,Monday,2019-07-08 19:00:00,3.9400000000000004,3.8950000000000005,1.1553273427471098,no,None,None,None,06/2019
188,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/08,20:00,Monday,2019-07-08 20:00:00,3.92,3.9000000000000004,0.5128205128205018,yes,Paving operations,Partial closure,work zone,06/2019
189,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/08,21:00,Monday,2019-07-08 21:00:00,3.9800000000000004,3.9950000000000006,-0.3754693366708416,yes,Paving operations,Partial closure,work zone,06/2019
190,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/08,22:00,Monday,2019-07-08 22:00:00,3.89,4.0525,-4.009870450339299,yes,Paving operations,Partial closure,work zone,06/2019
191,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/08,23:00,Monday,2019-07-08 23:00:00,3.89,4.0275,-3.4140285536933517,yes,Paving operations,Partial closure,work zone,06/2019
192,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/09,00:00,Tuesday,2019-07-09 00:00:00,3.9499999999999997,3.9824999999999995,-0.8160703075957253,yes,Paving operations,Partial closure,work zone,06/2019
193,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/09,01:00,Tuesday,2019-07-09 01:00:00,3.9999999999999996,4.049999999999999,-1.234567901234553,yes,Paving operations,Partial closure,work zone,06/2019
194,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/09,02:00,Tuesday,2019-07-09 02:00:00,4.62,4.02,14.925373134328373,yes,Paving operations,Partial closure,work zone,06/2019
195,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/09,03:00,Tuesday,2019-07-09 03:00:00,3.82,3.9575,-3.4744156664561,yes,Paving operations,Partial closure,work zone,06/2019
196,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/09,04:00,Tuesday,2019-07-09 04:00:00,3.75,3.8875,-3.536977491961419,yes,Paving operations,Partial closure,work zone,06/2019
197,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/09,05:00,Tuesday,2019-07-09 05:00:00,3.7499999999999996,3.7725,-0.5964214711729731,yes,Paving operations,Partial closure,work zone,06/2019
198,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/09,06:00,Tuesday,2019-07-09 06:00:00,3.9299999999999993,3.8649999999999993,1.6817593790426897,yes,Paving operations,Partial closure,work zone,06/2019
199,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/09,07:00,Tuesday,2019-07-09 07:00:00,3.8800000000000003,3.8825,-0.0643915003219447,no,None,None,None,06/2019
200,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/09,08:00,Tuesday,2019-07-09 08:00:00,3.8400000000000003,3.9875,-3.699059561128515,no,None,None,None,06/2019
201,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/09,09:00,Tuesday,2019-07-09 09:00:00,3.8699999999999997,4.0625,-4.7384615384615465,no,None,None,None,06/2019
202,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/09,10:00,Tuesday,2019-07-09 10:00:00,3.88,3.9450000000000003,-1.64765525982257,no,None,None,None,06/2019
203,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/09,11:00,Tuesday,2019-07-09 11:00:00,3.95,3.9524999999999997,-0.06325110689435808,no,None,None,None,06/2019
204,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/09,12:00,Tuesday,2019-07-09 12:00:00,4.0,4.0249999999999995,-0.6211180124223471,no,None,None,None,06/2019
205,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/09,13:00,Tuesday,2019-07-09 13:00:00,4.02,4.297499999999999,-6.457242582897031,no,None,None,None,06/2019
206,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/09,14:00,Tuesday,2019-07-09 14:00:00,4.069999999999999,4.107499999999999,-0.9129640900791152,no,None,None,None,06/2019
207,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/09,15:00,Tuesday,2019-07-09 15:00:00,4.33,4.192499999999999,3.279666070363771,no,None,None,None,06/2019
208,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/09,16:00,Tuesday,2019-07-09 16:00:00,4.92,4.4750000000000005,9.944134078212276,no,None,None,None,06/2019
209,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/09,17:00,Tuesday,2019-07-09 17:00:00,6.119999999999999,6.665000000000001,-8.17704426106529,no,None,None,None,06/2019
210,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/09,18:00,Tuesday,2019-07-09 18:00:00,5.090000000000001,5.265,-3.323836657169971,no,None,None,None,06/2019
211,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/09,19:00,Tuesday,2019-07-09 19:00:00,3.95,3.9825,-0.8160703075957251,no,None,None,None,06/2019
212,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/09,20:00,Tuesday,2019-07-09 20:00:00,3.92,3.9225000000000003,-0.06373486297005458,yes,Paving operations,Partial closure,work zone,06/2019
213,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/09,21:00,Tuesday,2019-07-09 21:00:00,4.0200000000000005,4.034999999999999,-0.37174721189588095,yes,Paving operations,Partial closure,work zone,06/2019
214,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/09,22:00,Tuesday,2019-07-09 22:00:00,3.9599999999999995,4.009999999999999,-1.246882793017441,yes,Paving operations,Partial closure,work zone,06/2019
215,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/09,23:00,Tuesday,2019-07-09 23:00:00,3.99,4.3,-7.209302325581386,yes,Paving operations,Partial closure,work zone,06/2019
216,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/10,00:00,Wednesday,2019-07-10 00:00:00,3.9299999999999997,4.01,-1.9950124688279323,yes,Paving operations,Partial closure,work zone,06/2019
217,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/10,01:00,Wednesday,2019-07-10 01:00:00,4.079999999999999,4.06,0.49261083743841316,yes,Paving operations,Partial closure,work zone,06/2019
218,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/10,02:00,Wednesday,2019-07-10 02:00:00,4.069999999999999,4.0775,-0.18393623543838836,yes,Paving operations,Partial closure,work zone,06/2019
219,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/10,03:00,Wednesday,2019-07-10 03:00:00,3.8699999999999997,4.1274999999999995,-6.23864324651726,yes,Paving operations,Partial closure,work zone,06/2019
220,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/10,04:00,Wednesday,2019-07-10 04:00:00,3.71,3.8725,-4.196255648805684,yes,Paving operations,Partial closure,work zone,06/2019
221,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/10,05:00,Wednesday,2019-07-10 05:00:00,3.79,3.7775000000000003,0.3309066843150161,yes,Paving operations,Partial closure,work zone,06/2019
222,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/10,06:00,Wednesday,2019-07-10 06:00:00,3.85,3.835,0.39113428943937745,yes,Paving operations,Partial closure,work zone,06/2019
223,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/10,07:00,Wednesday,2019-07-10 07:00:00,3.8699999999999997,3.9050000000000002,-0.8962868117797845,no,None,None,None,06/2019
224,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/10,08:00,Wednesday,2019-07-10 08:00:00,3.8699999999999997,3.9424999999999994,-1.8389346861128673,no,None,None,None,06/2019
225,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/10,09:00,Wednesday,2019-07-10 09:00:00,3.94,3.96,-0.5050505050505055,no,None,None,None,06/2019
226,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/10,10:00,Wednesday,2019-07-10 10:00:00,3.96,3.9174999999999995,1.0848755583918426,no,None,None,None,06/2019
227,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/10,11:00,Wednesday,2019-07-10 11:00:00,3.9700000000000006,3.9525,0.4427577482606076,no,None,None,None,06/2019
228,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/10,12:00,Wednesday,2019-07-10 12:00:00,3.95,3.9825,-0.8160703075957251,no,None,None,None,06/2019
229,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/10,13:00,Wednesday,2019-07-10 13:00:00,4.0,4.045,-1.1124845488257091,no,None,None,None,06/2019
230,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/10,14:00,Wednesday,2019-07-10 14:00:00,7.670000000000001,4.1225,86.05215281989088,no,None,None,None,06/2019
231,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/10,15:00,Wednesday,2019-07-10 15:00:00,4.8,4.29,11.888111888111883,no,None,None,None,06/2019
232,INRIX,I-225,NORTHBOUND,Interstate,Urban,Urban Interstate,4.387117,2019.0,07/10,16:00,Wednesday,2019-07-10 16:00:00,4.629999999999999,4.4025,5.1675184554230364,no,None,None,None,06/2019
